passage_id,book,passage,moral_keyword_count
time_machine_010,time_machine,"And you are not dead!""



Graham made a brief explanation. ""My brother is waiting,"" explained Lincoln. ""He is alone in the wind-vane

offices. We feared you had been killed in the theatre. He doubted--and

things are very urgent still in spite of what we are telling them

_there_--or he would have come to you.""



They ascended a lift, passed along a narrow passage, crossed a great

hall, empty save for two hurrying messengers, and entered a comparatively

little room, whose only furniture was a long settee and a large oval disc

of cloudy, shifting grey, hung by cables from the wall. There Lincoln

left Graham for a space, and he remained alone without understanding the

smoky shapes that drove slowly across this disc. His attention was arrested by a sound that began abruptly. It was

cheering, the frantic cheering of a vast but very remote crowd, a roaring

exultation.",1
time_machine_011,time_machine,"They rule it in your name.""



The sounds from the hall had died into a silence threaded by one

monotonous voice. Now suddenly, trampling on these last words, came a

deafening tumult, a roaring and thundering, cheer crowded on cheer,

voices hoarse and shrill, beating, overlapping, and while it lasted the

people in the little room could not hear each other shout. Graham stood, his intelligence clinging helplessly to the thing he had

just heard. ""The Council,"" he repeated blankly, and then snatched at a

name that had struck him. ""But who is Ostrog?"" he said. ""He is the organiser--the organiser of the revolt. Our Leader--in

your name.""



""In my name?--And you? Why is he not here?""



""He--has deputed us. I am his brother--his half-brother, Lincoln. He

wants you to show yourself to these people and then come on to him. That

is why he has sent.",1
time_machine_012,time_machine,"And the end had been a tragedy that

oppressed him. He sat staring at the blankness. He started and rubbed his eyes. He had been so absorbed in the latter-day

substitute for a novel, that he awoke to the little green and white room

with more than a touch of the surprise of his first awakening. He stood up, and abruptly he was back in his own wonderland. The

clearness of the kinetoscope drama passed, and the struggle in the vast

place of streets, the ambiguous Council, the swift phases of his waking

hour, came back. These people had spoken of the Council with suggestions

of a vague universality of power. And they had spoken of the Sleeper; it

had not really struck him vividly at the time that he was the Sleeper. He

had to recall precisely what they had said....",1
time_machine_013,time_machine,"This White Council, the

Council of Trustees as it is called--""



""I have heard the vague outline of these things.""



""I wondered.""



""I came upon a garrulous old man.""



""I see.... Our masses--the word comes from your days--you know, of

course, that we still have masses--regard you as our actual ruler. Just

as a great number of people in your days regarded the Crown as the

ruler. They are discontented--the masses all over the earth--with the

rule of your Trustees. For the most part it is the old discontent, the

old quarrel of the common man with his commonness--the misery of work and

discipline and unfitness. But your Trustees have ruled ill. In certain

matters, in the administration of the Labour Companies, for example, they

have been unwise. Already we of

the popular party were agitating for reforms--when your waking came.",2
time_machine_014,time_machine,"The engine was humming loudly, the propeller spinning, and for a second

the stage and the buildings beyond were gliding swiftly and horizontally

past Graham's eye; then these things seemed to tilt up abruptly. He

gripped the little rods on either side of him instinctively. He felt

himself moving upward, heard the air whistle over the top of the wind

screen. The propeller screw moved round with powerful rhythmic

impulses--one, two, three, pause; one, two, three--which the engineer

controlled very delicately. The machine began a quivering vibration that

continued throughout the flight, and the roof areas seemed running away

to starboard very quickly and growing rapidly smaller. He looked from

the face of the engineer through the ribs of the machine. Looking

sideways, there was nothing very startling in what he saw--a rapid

funicular railway might have given the same sensations. He recognised

the Council House and the Highgate Ridge.",1
time_machine_015,time_machine,"In a little while his multitudinous impressions began to organise

themselves into a general effect. At first the glitter of the gathering

had raised all the democrat in Graham; he had felt hostile and satirical. But it is not in human nature to resist an atmosphere of courteous

regard. Soon the music, the light, the play of colours, the shining arms

and shoulders about him, the touch of hands, the transient interest of

smiling faces, the frothing sound of skilfully modulated voices, the

atmosphere of compliment, interest and respect, had woven together into a

fabric of indisputable pleasure. Graham for a time forgot his spacious

resolutions. He gave way insensibly to the intoxication of the position

that was conceded him, his manner became more convincingly regal, his

feet walked assuredly, the black robe fell with a bolder fold and pride

ennobled his voice.",1
time_machine_016,time_machine,"It sounded like ""Ostrog."" The slower platforms were soon thick

with active people, running against the movement so as to keep themselves

opposite to him. Agile figures ran up from the centre to the

swift road nearest to him, were borne rapidly past him, shouting strange,

unintelligible things, and ran back obliquely to the central way. One

thing he distinguished: ""It is indeed the Sleeper. It is indeed the

Sleeper,"" they testified. For a space Graham stood motionless. Then he became vividly aware that

all this concerned him. He was pleased at his wonderful popularity, he

bowed, and, seeking a gesture of longer range, waved his arm. He was

astonished at the violence of uproar that this provoked. The tumult about

the descending stairway rose to furious violence. He became aware of

crowded balconies, of men sliding along ropes, of men in trapeze-like

seats hurling athwart the space.",1
time_machine_017,time_machine,"Lincoln had gripped Graham by the arm, was lugging him along the gallery. ""Before the next light!"" he cried. Graham's

instinct of self-preservation overcame the paralysis of his incredulous

astonishment. He became for a time the blind creature of the fear of

death. He ran, stumbling because of the uncertainty of the darkness,

blundered into his guards as they turned to run with him. Haste was his

one desire, to escape this perilous gallery upon which he was exposed. A

third glare came close on its predecessors. With it came a great shouting

across the ways, an answering tumult from the ways. The red-coats below,

he saw, had now almost gained the central passage. Their countless faces

turned towards him, and they shouted. The white façade opposite was

densely stippled with red. All these wonderful things concerned him,

turned upon him as a pivot.",1
time_machine_018,time_machine,"For a moment Graham stood with the deferential attendant listening to

Ostrog's retreating steps. There was a sound of quick question and answer

and of men running. The curtain was snatched back and Ostrog reappeared,

his massive face glowing with excitement. He crossed the room in a

stride, clicked the room into darkness, gripped Graham's arm and pointed

to the mirror. ""Even as we turned away,"" he said. Graham saw his index finger, black and colossal, above the mirrored

Council House. For a moment he did not understand. And then he perceived

that the flagstaff that had carried the white banner was bare. Its rule is at an end for evermore.""



""Look!"" and Ostrog pointed to a coil of black that crept in little jerks

up the vacant flagstaff, unfolding as it rose. The oval picture paled as Lincoln pulled the curtain aside and entered.",1
time_machine_019,time_machine,"""Everything you say,

everything you do, convinces me--of some great issue in which I am

concerned. I do not want to pass the time, as you call it. Desire and indulgence are life in a sense--and Death! In my

life before I slept I had worked out that pitiful question. There is a city, a multitude--. And meanwhile I am here like

a rabbit in a bag.""



His rage surged high. He choked for a moment and began to wave his

clenched fists. He gave way to an anger fit, he swore archaic curses. His

gestures had the quality of physical threats. ""I do not know who your party may be. I am in the dark, and you keep me

in the dark. But I know this, that I am secluded here for no good

purpose. I warn you, I warn you of the consequences.",2
time_machine_020,time_machine,"The song of the social revolt came to him no more; he never learned that

it had been forbidden in the municipal limits; and all the great emotions

of the crow's nest slumbered in his mind. But on the second and third of the three days he found himself, in spite

of his interest in the daughter of the Pig Manager, or it may be by

reason of the thoughts her conversation suggested, remembering the girl

Helen Wotton, who had spoken to him so oddly at the Wind-Vane Keeper's

gathering. The impression, she had made was a deep one, albeit the

incessant surprise of novel circumstances had kept him from brooding upon

it for a space. But now her memory was coming to its own.",1
time_machine_021,time_machine,"His knees came into view over the edge of the funnel. ""Stand

away from me,"" he said, and he dropped rather heavily on his hands and

one shoulder at Graham's feet. The stranger rolled over, sprang up nimbly and stood panting, hand to a

bruised shoulder, and with his bright eyes on Graham. ""You are indeed the Sleeper,"" he said. When it was the

law that anyone might see you.""



""I am the man who was in the trance,"" said Graham. I have been here since I awoke--at least three days.""



The intruder seemed about to speak, heard something, glanced swiftly at

the door, and suddenly left Graham and ran towards it, shouting quick

incoherent words. A bright wedge of steel flashed in his hand, and he

began tap, tap, a quick succession of blows upon the hinges. ""Oh!"" The voice came from above.",1
time_machine_022,time_machine,"He looked again at the

Council House, and it was already half hidden, and on the right a

hillside with a cluster of domes and pinnacles, hazy, dim and distant,

was gliding into view. ""And the Council is really overthrown?"" he said. Is it indeed true that I--?""



""You are Master of the World.""



""But that white flag--""



""That is the flag of the Council--the flag of the Rule of the World. Their attack on the theatre was their last

frantic struggle. They have only a thousand men or so, and some of these

men will be disloyal. And we are reviving

the ancient arts. Is this city the world?""



""Practically this is all they have left to them of their empire. Abroad

the cities have either revolted with us or wait the issue. Your awakening

has perplexed them, paralysed them.""



""But haven't the Council flying machines?",1
time_machine_023,time_machine,"What if

it does not die out? Even if it does not die, it can still be tamed and

driven. I have no sympathy with servile men. You heard those people

shouting and singing two nights ago. If

you had taken any man there in cold blood and asked why he shouted, he

could not have told you. They think they are shouting for you, that

they are loyal and devoted to you. Just then they were ready to

slaughter the Council. To-day--they are already murmuring against those

who have overthrown the Council.""



""No, no,"" said Graham. ""They shouted because their lives were dreary,

without joy or pride, and because in me--in me--they hoped.""



""And what was their hope? What right have they to

hope? They work ill and they want the reward of those who work well. The

hope of mankind--what is it?",1
time_machine_024,time_machine,"""And as for affairs,"" he asked abruptly. ""How are things

going on?""



Lincoln waved affairs aside. ""Ostrog will tell you that to-morrow,""

he said. The Revolution accomplishes

itself all over the world. Friction is inevitable here and there, of

course; but your rule is assured. You may rest secure with things in

Ostrog's hands.""



""Would it be possible for me to be made a sworn aeronaut, as you call it,

forthwith--before I sleep?"" said Graham, pacing. ""Then I could be at it

the very first thing to-morrow again....""



""It would be possible,"" said Lincoln thoughtfully. Indeed, it shall be done."" He laughed. ""I came prepared to suggest

amusements, but you have found one for yourself. I will telephone to the

aeronautical offices from here and we will return to your apartments in

the Wind-Vane Control. By the time you have dined the aeronauts will be

able to come.",1
time_machine_025,time_machine,"For a time his attention was absorbed in the

fragments of speech he heard. He had a doubt whether all were speaking

English. Scraps floated to him, scraps like Pigeon English, like ""nigger""

dialect, blurred and mangled distortions. He dared accost no one with

questions. The impression the people gave him jarred altogether with his

preconceptions of the struggle and confirmed the old man's faith in

Ostrog. It was only slowly he could bring himself to believe that all

these people were rejoicing at the defeat of the Council, that the

Council which had pursued him with such power and vigour was after all

the weaker of the two sides in conflict. And if that was so, how did it

affect him? Several times he hesitated on the verge of fundamental

questions.",1
time_machine_026,time_machine,"You're not so--""



""And now this Ostrog--has suddenly revolutionised the world by waking the

Sleeper--whom no one but the superstitious, common people had ever dreamt

would wake again--raising the Sleeper to claim his property from the

Council, after all these years.""



The old man endorsed this statement with a cough. ""It's strange,"" he

said, ""to meet a man who learns these things for the first time

to-night.""



""Aye,"" said Graham, ""it's strange.""



""Have you been in a Pleasure City?"" said the old man. ""All my life I've

longed--"" He laughed. ""Even now,"" he said, ""I could enjoy a little fun. Enjoy seeing things, anyhow."" He mumbled a sentence Graham did not

understand. ""The Sleeper--when did he awake?"" said Graham suddenly. ""Three days ago.""



""Where is he?""



""Ostrog has him. He escaped from the Council not four hours ago. My

dear sir, where were you at the time?",1
time_machine_027,time_machine,"Grip

tightly, grip!""



Graham did as he was told. ""In heaven's name, jump!""



For one momentous second Graham could not speak. He was glad afterwards

that darkness hid his face. He looked sideways at the swift shadow that swallowed up the

sky as it rushed upon him. Or they will have us,"" cried Graham's guide,

and in the violence of his passion thrust him forward. Graham tottered convulsively, gave a sobbing cry, a cry in spite of

himself, and then, as the flying machine swept over them, fell forward

into the pit of that darkness, seated on the cross wood and holding the

ropes with the clutch of death. Something cracked, something rapped

smartly against a wall. He heard the pulley of the cradle hum on its

rope. He felt a pair of knees digging into

his back.... He was sweeping headlong through the air, falling through

the air.",1
time_machine_028,time_machine,"The

guards before him marched on; those about him stopped as he did. He saw

anxiety and fear in their faces. The throbbing had something to do with

the lights. At first it seemed to him a thing that affected the lights simply, an

isolated phenomenon, having no bearing on the things below. Each huge

globe of blinding whiteness was as it were clutched, compressed in a

systole that was followed by a transitory diastole, and again a systole

like a tightening grip, darkness, light, darkness, in rapid alternation. Graham became aware that this strange behaviour of the lights had to do

with the people below. The appearance of the houses and ways, the

appearance of the packed masses changed, became a confusion of vivid

lights and leaping shadows.",1
time_machine_029,time_machine,"You don't think that after you have dined you might

prefer--?"" He paused. ""We had prepared a show of dancers--they have been brought from the

Capri theatre.""



""I hate ballets,"" said Graham, shortly. That's

not what I want to see. We had dancers in the old days. For the matter of

that, they had them in ancient Egypt. ""Though our dancers--""



""They can afford to wait,"" said Graham; ""they can afford to wait. There's questions I want to ask some expert--about your

machinery. I want no distractions.""



""You have the world to choose from,"" said Lincoln; ""whatever you want

is yours.""



Asano appeared, and under the escort of a strong guard they returned

through the city streets to Graham's apartments.",1
time_machine_030,time_machine,"The people will

not go back to their drudgery--they refuse to be disarmed. Ostrog has

awakened something greater than he dreamt of--he has awakened hopes.""



His heart was beating fast. He tried to seem judicial, to weigh

considerations. ""They only want their leader,"" she said. ""And then?""



""You could do what you would;--the world is yours.""



He sat, no longer regarding her. ""The old dreams, and

the thing I have dreamt, liberty, happiness. Could one

man--_one man_--?"" His voice sank and ceased. ""Not one man, but all men--give them only a leader to speak the desire of

their hearts.""



He shook his head, and for a time there was silence. He looked up suddenly, and their eyes met. ""I have not your faith,"" he

said, ""I have not your youth. I am here with power that mocks me.",1
time_machine_031,time_machine,"In the Council House they had been in darkness. He

watched them approaching, drawing nearer past first this blazing

electric star and then that; the minatory roar of the crowd over whom

their power had lasted for a hundred and fifty years marched along beside

them. As they drew still nearer their faces came out weary, white, and

anxious. He saw them blinking up through the glare about him and Ostrog. He contrasted their strange cold looks in the Hall of Atlas.... Presently

he could recognise several of them; the man who had rapped the table at

Howard, a burly man with a red beard, and one delicate-featured, short,

dark man with a peculiarly long skull. He noted that two were whispering

together and looking behind him at Ostrog. Next there came a tall, dark

and handsome man, walking downcast.",1
time_machine_032,time_machine,"Black gaps marked the passages the disaster had torn apart;

big halls had been slashed open and the decoration of their interiors

showed dismally in the wintry dawn, and down the jagged walls hung

festoons of divided cables and twisted ends of lines and metallic rods. And amidst all the vast details moved little red specks, the red-clothed

defenders of the Council. Every now and then faint flashes illuminated

the bleak shadows. At the first sight it seemed to Graham that an attack

upon this isolated white building was in progress, but then he perceived

that the party of the revolt was not advancing, but sheltered amidst the

colossal wreckage that encircled this last ragged stronghold of the

red-garbed men, was keeping up a fitful firing.",1
time_machine_033,time_machine,"""What?""



""The people--""



""Do you mean--?""



""You forget the people.""



He looked interrogative. For you do not understand what you are. You do not know the things that are happening.""



""Well?""



""You do not understand.""



""Not clearly, perhaps. But--tell me.""



She turned to him with sudden resolution. ""It is so hard to explain. I

have meant to, I have wanted to. I am not ready with

words. To me at least--and to all the

common people. You who lived and suffered and died, you who were a

common citizen, wake again, live again, to find yourself Master almost

of the earth.""



""Master of the earth,"" he said. But try and imagine how

little I know of it.""



""Cities--Trusts--the Labour Department--""



""Principalities, powers, dominions--the power and the glory. Yes, I have

heard them shout. With Ostrog,

the Boss--""



He paused.",1
time_machine_034,time_machine,"He had a revulsion of feeling. These were no pictures, no idealisations,

but photographed realities. He wanted no more of the twenty-second

century Venusberg. He forgot the part played by the model in nineteenth

century art, and gave way to an archaic indignation. He rose, angry and

half ashamed at himself for witnessing this thing even in solitude. He

pulled forward the apparatus, and with some violence sought for a means

of stopping its action. A violet spark stung and

convulsed his arm and the thing was still. When he attempted next day to

replace these Tannhauser cylinders by another pair, he found the

apparatus broken.... He struck out a path oblique to the room and paced to and fro, struggling

with intolerable vast impressions. The things he had derived from the

cylinders and the things he had seen, conflicted, confused him.",1
time_machine_035,time_machine,"Even in the streets now, they clamour to destroy the Pleasure

Cities. But the Pleasure Cities are the excretory organs of the State,

attractive places that year after year draw together all that is weak and

vicious, all that is lascivious and lazy, all the easy roguery of the

world, to a graceful destruction. They go there, they have their time,

they die childless, all the pretty silly lascivious women die childless,

and mankind is the better. If the people were sane they would not envy

the rich their way of death. And you would emancipate the silly brainless

workers that we have enslaved, and try to make their lives easy and

pleasant again. Just as they have sunk to what they are fit for."" He

smiled a smile that irritated Graham oddly. I

know those ideas; in my boyhood I read your Shelley and dreamt of

Liberty.",1
time_machine_036,time_machine,"""I suppose they are."" He mused. ""This

world of yours has been full of surprises to me. In the old days we

dreamt of a wonderful democratic life, of a time when all men would be

equal and happy.""



Ostrog looked at him steadfastly. ""The day of democracy is past,"" he

said. That day began with the bowmen of Crécy, it ended

when marching infantry, when common men in masses ceased to win the

battles of the world, when costly cannon, great ironclads, and strategic

railways became the means of power. To-day is the day of wealth. Wealth

now is power as it never was power before--it commands earth and sea and

sky. All power is for those who can handle wealth. You

must accept facts, and these are facts. Even in your days that creed had been tried and

condemned.",1
time_machine_037,time_machine,"I

fell over a dead man.""



""You're safer with company,"" said the old man, ""if it's company of

the right sort,"" and peered frankly. He rose suddenly and came

towards Graham. The old man sat down as if

relieved to be no longer alone. ""Eh!"" he said, ""but this is a terrible

time! War and fighting, and the dead lying there--men, strong men, dying

in the dark. God knows where they are to-night.""



The voice ceased. Then repeated quavering: ""God knows where they are

to-night.""



Graham stood revolving a question that should not betray his ignorance. Again the old man's voice ended the pause. ""This Ostrog will win,"" he said. And what the world will

be like under him no one can tell. My sons are under the wind-vanes,

all three. One of my daughters-in-law was his mistress for a while.",2
time_machine_038,time_machine,"Who was he?""



""Eh!"" said the old man. He was a poor nobody, and set

on a playful woman, poor soul! And he fell into a trance. There's the

old things they had, those brown things--silver photographs--still

showing him as he lay, a gross and a half years ago--a gross and a half

of years.""



""Set on a playful woman, poor soul,"" said Graham softly to himself, and

then aloud, ""Yes--well go on.""



""You must know he had a cousin named Warming, a solitary man without

children, who made a big fortune speculating in roads--the first

Eadhamite roads. He bought all the

patent rights and made a big company. In those days there were grosses of

grosses of separate businesses and business companies. His roads killed the railroads--the old things--in two dozen

years; he bought up and Eadhamited the tracks.",1
time_machine_039,time_machine,"The

little lady in no degree embarrassed, pointed out to him a charming

little woman as one of the subsidiary wives of the Anglican Bishop of

London. She added encomiums on the episcopal courage--hitherto there had

been a rule of clerical monogamy--""neither a natural nor an expedient

condition of things. Why should the natural development of the affections

be dwarfed and restricted because a man is a priest?""



""And, bye the bye,"" she added, ""are you an Anglican?"" Graham was on the

verge of hesitating inquiries about the status of a ""subsidiary wife,""

apparently an euphemistic phrase, when Lincoln's return broke off this

very suggestive and interesting conversation. They crossed the aisle to

where a tall man in crimson, and two charming persons in Burmese costume

(as it seemed to him) awaited him diffidently. From their civilities he

passed to other presentations.",1
time_machine_040,time_machine,"They are talking of a Commune. Men in silk and satin have

been insulted in the streets. The blue canvas is expecting all sorts of

things from you.... Of course there is no need for you to trouble. We are

setting the Babble Machines to work with counter suggestions in the

cause of law and order. We must keep the grip tight; that is all.""



Graham thought. He perceived a way of asserting himself. ""Even to the pitch of bringing a negro police,"" he said. ""They are fine loyal brutes, with no wash

of ideas in their heads--such as our rabble has. The Council should have

had them as police of the ways, and things might have been different. Of

course, there is nothing to fear except rioting and wreckage.",2
time_machine_041,time_machine,"Why is there no fighting

with them?""



""They had. But the greater part of the aeronauts were in the revolt with

us. They wouldn't take the risk of fighting on our side, but they would

not stir against us. We _had_ to get a pull with the aeronauts. Quite

half were with us, and the others knew it. Directly they knew you had got

away, those looking for you dropped. We killed the man who shot at

you--an hour ago. And we occupied the flying stages at the outset in

every city we could, and so stopped and captured the greater aeroplanes,

and as for the little flying machines that turned out--for some did--we

kept up too straight and steady a fire for them to get near the Council

House. If they dropped they couldn't rise again, because there's no clear

space about there for them to get up.",1
time_machine_042,time_machine,"In these days we have this great machine of the city, and an organisation

complex beyond his understanding.""



""Yet,"" said Graham, ""there is something resists, something you are

holding down--something that stirs and presses.""



""You will see,"" said Ostrog, with a forced smile that would brush these

difficult questions aside. ""I have not roused the force to destroy

myself--trust me.""



""I wonder,"" said Graham. ""_Must_ the world go this way?"" said Graham with his emotions at the

speaking point. ""Must it indeed go in this way? Have all our hopes

been vain?""



""What do you mean?"" said Ostrog. ""Hopes?""



""I come from a democratic age. And I find an aristocratic tyranny!""



""Well,--but you are the chief tyrant.""



Graham shook his head. ""Well,"" said Ostrog, ""take the general question. It is the way that

change has always travelled.",2
time_machine_043,time_machine,"My circumstances demanded that one or

other should be finished before I took any rest, and so I wound up the

Sleeper sufficiently to make it a marketable work, hoping to be able to

revise it before the book printers at any rate got hold of it. I came back to England from Italy only to fall

dangerously ill, and I still remember the impotent rage and strain of my

attempt to put some sort of finish to my story of Mr. Lewisham, with my

temperature at a hundred and two. I couldn't endure the thought of

leaving that book a fragment. I did afterwards contrive to save it from

the consequences of that febrile spurt--_Love and Mr. Lewisham_ is indeed

one of my most carefully balanced books--but the Sleeper escaped me.",1
time_machine_044,time_machine,"He listened for long spaces under the ventilator to catch

some distant echo of the tumults he felt must be proceeding in the city. He began to talk to himself. ""Two hundred and three years!"" he said to

himself over and over again, laughing stupidly. ""Then I am two hundred

and thirty-three years old! Surely they haven't

reversed the tendency of our time and gone back to the rule of the

oldest. I remember the

Bulgarian atrocities as though it was yesterday. Ha

ha!"" He was surprised at first to hear himself laughing, and then laughed

again deliberately and louder. Then he realised that he was behaving

foolishly. ""Steady!""



His pacing became more regular. But it is all _why_!""



""I suppose they can fly and do all sorts of things.",1
time_machine_045,time_machine,"But you have--I may tell you this much--the automatic

increase of your property puts great possibilities of interference in

your hands. And in certain other ways you have influence, with your

eighteenth century notions.""



""Nineteenth century,"" corrected Graham. ""With your old world notions, anyhow, ignorant as you are of every

feature of our State.""



""Am I a fool?""



""Certainly not.""



""Do I seem to be the sort of man who would act rashly?""



""You were never expected to act at all. No one counted on your

awakening. No one dreamt you would ever awake. The Council had surrounded

you with antiseptic conditions. As a matter of fact, we thought that you

were dead--a mere arrest of decay. We dare

not suddenly---while you are still half awake.""



""It won't do,"" said Graham.",1
time_machine_046,time_machine,"Suddenly there was a hasty

exclamation, and the intruder sprang back just in time to escape the

sweep of the released fan. And when Graham peered up there was nothing

visible but the slowly falling snow. It was perhaps a quarter of an hour before anything returned to the

ventilator. But at last came the same metallic interference again; the

fans stopped and the face reappeared. Graham had remained all this time

in the same place, alert and tremulously excited. What do you want?"" he said. ""We want to speak to you, Sire,"" said the intruder. ""We want--I

can't hold the thing. We have been trying to find a way to you--these

three days.""



""Is it rescue?"" whispered Graham. If you will.""



""You are my party--the party of the Sleeper?""



""Yes, Sire.""



""What am I to do?"" said Graham. The stranger's arm appeared, and his hand was

bleeding.",1
