passage_id,book,passage,moral_keyword_count
we_020,we,"I could therefore

have gone to the office of the Guardians to make my report; but

after that stupid adventure I was so tired--besides, the law

provides two days. I shall have time tomorrow; I have another

twenty-four hours. RECORD SEVEN



  An Eyelash

  Taylor

  Henbane and Lily of the Valley





Night. Suddenly it lifted the brass eyelids

and sap began to flow from it, from Buddha. Sap also from the yellow

dress. Even in the mirror,--drops of sap, and from the large bed

and from the children's bed and soon from myself.... It is horror,

mortally sweet horror!... Soft blue light, the glass of the walls, of the chairs,

of the table was glimmering. I am sick, it is clear; I

never saw dreams before. They say that to see dreams was a common

normal thing with the ancients.",1
we_021,we,"It seemed that in a moment

they would drill in to the bottom and would see something that I do

not even dare to confess to myself.... That bothersome eyelash became wholly clear to me. S- was one of

them, one of the Guardians, and it would be the simplest thing

immediately, without deferring to tell him everything! ""I went yesterday to the Ancient House ..."" my voice was strange,

husky, flat,--I tried to cough. It must have given you material for some instructive

deductions.""



""Yes ... You see, I was not alone; I was in the company of

I-330, and then....""



""I-330? She is a very interesting, gifted woman;

she has a host of admirers.""



But he too--then during the promenade.... Perhaps he is even

assigned as her he-Number! No, it is impossible to tell him,

unthinkable.",1
we_022,we,"I use deliberately the word ""criminal,"" for freedom and crime

are as closely related as--well, as the movement of an aero and its

speed: if the speed of an aero equals zero, the aero is motionless;

if human liberty is equal to zero, man does not commit any crime. The way to rid man of criminality is to rid him of

freedom. No sooner did we rid ourselves of freedom (in the cosmic

sense centuries are only a ""no sooner""), than suddenly some unknown

pitiful degenerates.... No, I cannot understand why I did not go

immediately yesterday to the Bureau of the Guardians. Today, after

sixteen o'clock, I shall go there without fail. At sixteen-ten I was in the street; at once I noticed O-90 at the

corner; she was all rosy with delight at the encounter. She has a

simple, round mind.",1
we_023,we,"One day Plappa told us about irrational numbers, and

I remember I wept and banged the table with my fist and cried, ""I

do not want that square-root of minus one; take that square-root

of minus one away!"" This irrational root grew into me as something

strange, foreign, terrible; it tortured me; it could not be thought

out. It could not be defeated because it was beyond reason. Now that square-root of minus one is here again. I read over what

I have written and I clearly see that I was insincere with myself,

that I lied to myself in order to avoid seeing that square-root of

minus one. My sickness, etc., is all nonsense; _I could go there_. I

feel sure that if such a thing had happened a week ago I should have

gone without hesitating. Why then am I unable to go now?...",1
we_024,we,"Your much-heralded knowledge is

but a form of cowardice. Yes, you want to encircle the

infinite with a wall and you fear to cast a glance behind the wall. And if ever you should glance beyond the wall you would be

dazzled and close your eyes,--yes,--""



""Walls are the foundation of every human--"" I began. I

waved my hand: ""Well, you may laugh, I don't care."" I was busy

with something else. I had to find a way of eating up, of crushing

down, that square-root of minus one. ""Suppose,"" I offered, ""we go

to my place and do some arithmetical problems."" (The quiet hour of

yesterday afternoon came to my memory; perhaps today also....)



O- glanced at R-, then serenely and roundly at me; the soft,

endearing color of our pink checks came to her cheeks.",1
we_025,we,"Not a whisper, not a breath around; all eyes

were upon that hand.... What crushing, scorching power one must feel

to be the tool, to be the resultant of hundreds of thousands of

wills! The hand moved down, switching in the current. The

lightning-sharp blade of the electric ray.... A faint crack like

a shiver, in the tubes of the Machine.... The prone body, covered

with a light phosphorescent smoke; then suddenly, under the eyes of

all, it began to melt,--to melt, to dissolve with terrible speed. And then nothing; just a pool of chemically pure water which only a

moment ago was so red and pulsated in his heart.... All this was simple; all of us were familiar with the phenomenon,

dissociation of matter,--yes, the splitting of the atoms of the

human body!",1
we_026,we,"Yet every time we witnessed it, it seemed a miracle; it

was a symbol of the superhuman power of the Well-Doer. Above, in front of Him, the burning faces of the female numbers,

mouths half open from emotion, flowers swaying in the wind.[2]

According to custom, ten women were covering with flowers the

unif of the Well-Doer, which was still wet with spray. With the

magnificent step of a supreme priest He slowly descended, slowly

passed between the rows of stands; and like tender white branches

there rose toward Him the arms of the women; and, millions like

one, our tempestuous cheers! Then cheers in honor of the Guardians,

who all unseen, were present among us.... Who knows, perhaps the

fancy of the ancient man foresaw them centuries ahead, when he

created the gentle and formidable ""guardian-angels"" assigned to each

one from the day of his birth?",1
we_027,we,"Downstairs in the hall the controller sat at a small table,

constantly looking at her watch and recording the Numbers who were

leaving. well, I prefer not to give her Number,

for I fear I may not write kindly about her. Although, as a matter

of fact, she is a very respectable, mature woman. The only thing I

do not like in her is that her cheeks fold down a little like gills

of a fish (although I do not see anything wrong in this appearance). She scratched with her pen and I saw on the page ""D-503""--and

suddenly, splash! No sooner did I open my mouth to call

her attention to that, than she raised her head and blotted me with

an inky smile. ""There is a letter for you.",1
we_028,we,"Then she cast a look at me,

into me. ""The most curious thing is that I am not in the least afraid of you. You are such a dear, I am sure of it! You would never think of going

to the Bureau and reporting that I drink liqueurs and smoke. You

will be sick or busy, or I don't know what.... Furthermore, I am

sure you will drink this charming poison with me.""



What an impertinent, mocking tone! I felt definitely that in a

moment I should hate her. In fact I hated her all

the time.)



I-330 turned over the little glass of green poison straight into

her mouth. Then she stood up, and all rosy through the translucent

saffron-yellow tissue, she made a few steps and stopped behind my

chair.... Suddenly her arms were about my neck ...",1
we_029,we,"""More than that,"" I said, ""if I were ordered to prepare a

mathematical draught of the Machine of the Well-Doer, I should

undoubtedly,--undoubtedly, put on that draught some of your

verses!""--Suddenly I saw R-'s eyes becoming more and more opaque,

his lips acquiring a gray tint. Merely that I am dead sick of it; everybody keeps

on: 'the death-sentence, the death-sentence!' I want to hear no more

of it! I do not want...."" He became serious, rubbing

his neck--that little valise filled with luggage which I cannot

understand. He found something in that little

valise of his, removed it, unwrapped it, spread it out; his eyes

became covered with the varnish of laughter. He began:



""I am writing something for your _Integral_. I am!"" He was

himself again; bubbling, sprinkling lips; words splashing like a

fountain.",1
we_030,we,"You are to me now as dear and

as near and as far out of reach as he was at that moment. This was my way of thinking: from the part to the whole,--R-13 is

the part; the whole is our Institution of State Poets and Authors. I thought: how was it that the ancients did not notice the utter

absurdity of their prose and poetry? The gigantic, magnificent

power of the artistic word was spent by them in vain. It is really

droll; anybody wrote whatever happened to come into his head! It

was as foolish as the fact that in the days of the ancients the

ocean blindly splashed at the shore for twenty-four hours without

interruption or use. The millions of kilogram-meters of energy

which were hidden in the waves were used only for the stimulation

of sweethearts!",1
we_031,we,"RECORD FOURTEEN



  ""Mine""

  Impossible

  A Cold Floor





I shall continue to relate my adventures of yesterday. I was busy

during the personal hour before retiring to bed, and thus I was

unable to record everything last night. But everything is graven in

me; especially, for some reason, and apparently forever, I shall

remember that unbearably cold floor.... I was expecting O-90 last evening as it was her regular day. I

went downstairs to the controller on duty to get a permit for the

lowering of my curtains. ""What is the matter with you?"" asked the controller. ""You seem so

peculiar tonight.""



""I ... I am sick.""



Strictly speaking, I told her the truth. Presently I remembered; of course, my

certificate! I touched it in my pocket. I held out the paper to the controller. As I did so, I felt the

blood rushing to my cheeks.",1
we_032,we,"O-90

covered herself with the bedspread, her face hidden in the pillow. I was sitting near the bed, on the floor. The terrible cold from the floor

rose higher and higher. There in the blue, silent space among the

planets, there probably it is as cold. ""Please understand, dear; I did not mean..."" I muttered, ""With all

my heart, I ...""



It was the truth. I, my real self did not mean.-- ... Yet how could

I express it in words? How could I explain to her that the piece of

iron did not want to.... But that the law is precise, inevitable! O-90 lifted her face from the pillow and without opening her eyes

she said, ""Go away."" But because she was crying she pronounced it

""Oo aaa-ay."" For some reason this absurd detail will not leave my

memory.",1
we_033,we,"Not so now, for I know that I have imagination, that is

what my illness consists in, and more than that: I know that it is a

wonderful illness,--one does not want to be cured, simply does not

want to! We ascended the glass steps; the world spread itself below us like

the palm of a hand. You, readers of these records, whoever you be, you have the sun

above you. And if you ever were ill, as I am now, then you know

what kind of a sun there is or may be in the morning; you know

that pinkish, lucid, warm gold; the air itself looks a little

pinkish; everything seems permeated by the tender blood of the sun;

everything is alive; the stones seem soft and living; iron living

and warm; people all full of life and smiles.",1
we_034,we,"It may be that in a

short while all this will disappear, that in an hour the pinkish

blood of the sun will be drained out, but in the meantime everything

is alive. And I see how something flows and pulsates in the sides of

the _Integral_; I see the _Integral_ _think_ of its great and lofty

future, of the heavy load of inevitable happiness which it is to

carry up there into the heights, to you, unseen ones, to you who

seek eternally and who never find. You must be happy, and you have now not very long to wait! The body of the _Integral_ is almost ready; it is an exquisite,

oblong ellipsoid, made of our glass, which is everlasting like

gold and flexible like steel.",1
we_035,we,"Something is wrong with a frame and

brackets here, and ...""



Not waiting until he had finished, I rushed to him, upstairs; I was

shamefully saving myself by flight. I had not the power to raise my

eyes. I was dazed by the sparkling glass steps under my feet, and

with every step I made I felt more and more hopeless. I, a corrupted

man, a criminal, was out of place here. No, I shall probably never

again be able to fuse myself into this mechanical rhythm, nor to

float over this mirror-like, untroubled sea. I am to burn eternally

from now on, running from place to place, seeking a nook where I may

hide my eyes, eternally, until I.... A spark cold as ice pierced me:

""I myself, I matter little, but is it necessary that _she_ also...?",1
we_036,we,"I must see that she ...""



I crawled through the hatchway to the deck and stood there; where

was I to go now? I did not know what I had come for! The midday sun exhausted by its march, was fuming dimly. Below was

the _Integral_, a gray mass of glass,--dead. The pink blood was

drained out! It was clear to me that all this was my imagination and

that everything remained as before, yet it was also clear to me that

... ""What is the matter with you, D-503? What is the matter with you?"" It was the Second Builder

yelling directly into my ear; he must have been yelling that way for

quite a while. What was the matter with me? I had lost my rudder, the motor was

groaning as before, the aero was quivering and rushing on but it

had no rudder.",1
we_037,we,"Then

slowly I floated from the bottom upward, and somewhere in the middle

of that course, I opened my eyes,--my room! The morning was still

green and motionless. A fragment of sunshine coming from the mirror

on my closet door shone into my eyes. This fragment does not permit

me to sleep, being thus an obstacle in the way of exactly fulfilling

the rules of the Tables which prescribe so many hours of sleep. I should have opened the closet but I felt as though I were in a

spider web, and cobweb covered my eyes; I had no power to sit up. Yet I got up and opened the closet door; suddenly, there behind that

door, making her way through the mass of garments which hung there,

was I-330!",1
we_038,we,"Through that haze I perceived the long glass

tables and the globe-like heads busy chewing, slowly, silently,

in unison. At a distance, through the haze, the metronome was

slowly beating its tick-tock, and to the accompaniment of this

customary and caressing music I joined with the others in counting

automatically to fifty: fifty is the number of chewing movements

required by the law of the State for every piece of food. And

automatically then, keeping time, I went downstairs and put my

name down in the book for the outgoing Numbers,--as everyone did. But I felt I _lived_ separately from everybody; I lived by myself

separated by a soft wall which absorbs noises; beyond that wall

there was my world. Here a thought occurred to me. If that world is only my own, why

should I tell about it in these records?",1
we_039,we,"When I came into my room and turned on the light, I could not

believe my eyes! O-90 stood at my table, or to be more exact,

she was hanging like a creased empty dress. She seemed to have

no tensity, no spring beneath the dress; her arms and legs were

springless, her voice was hanging and springless. ""About my letter, did you receive it? I must know your answer,

I must--today.""



I shrugged my shoulders. I enjoyed looking into her blue eyes which

were filled with tears as if she were the guilty one. With pleasure I pricked her:



""Answer? In everything.""



""Then ..."" (She tried to cover the minute tremor with a smile but

it did not escape me.) ""Well, all right. I shall leave

you at once.""



Yet she remained drooping over the table. Drooping eyelids, drooping

arms and legs.",1
we_040,we,"And I see how there in the height, in the

purest rarified air, my judgment about the only ""right"" bursts with

a crack, like a pneumatic tire. I see clearly that only an atavism,

the absurd superstition of the ancients, gives me this idea of

""right.""



There are ideas of clay and ideas moulded of gold, or of our

precious glass. In order to know the material of which an idea is

made, one needs only to let fall upon it a drop of strong acid. One of these acids was known to the ancients under the name of

_reductio ad absurdum_. This was the name of it, I think. But they

were afraid of this poison; they preferred to believe that they saw

_heaven_, even though it was a toy made of clay, rather than confess

to themselves that it was only a blue nothing.",1
we_041,we,"If I do act as I am told to in the note, if I

do go to the controller on duty, produce the pink check and then,

having lowered the curtains if I do sit alone in my room, I do all

this of course not because I have no power to act contrary to her

desire. It is quite simple: separated

from all curative, plaster-like smiles I am enabled quietly to

write these very lines. And second: I am afraid to lose

in her, in I-330, perhaps the only clue I shall ever have to the

understanding of all the unknowns, like the story of the cupboard,

or my temporary death, for instance. To understand, to discover

these unknowns as the author of these records, I feel it simply my

duty. Moreover, the unknown is naturally the enemy of man.",1
we_042,we,"""Oh, after all it does not matter. But the act as such, think of

it! Of course I called the Guardians at once. I love children very

much and I think that the most difficult and the most exalted love

is--cruelty. You understand me, of course.""



""Certainly!"" Her sentence so closely resembled my thoughts! I could

not refrain from reading to her a passage from my Record No. 20,

beginning ""Quietly, metallically, distinctly, do the thoughts"" ... I felt her brownish-pink cheeks twitching and coming closer

and closer to me. Suddenly I felt in my hands her firm, dry, even

slightly prickling fingers. ""Give, give this to me please. I shall have it phonographed and make

the children learn it by heart.",1
we_043,we,"I shall leave the school-children with someone else and

I shall stay with you, for you, dear, you too are a child and you

need....""



""No, no!"" (I raised my hands in protest). You

really think then that I am a child and that I cannot do without

a.... Not for anything in the world."" (I must confess I had

other plans for that day!)



She smiled. The wording of that smile apparently was: ""Oh, what a

stubborn, what a stubborn boy!"" She sat down, eyelids lowered. Her

hands modestly busied themselves with fixing the fold of the unif

which fell again between her knees, and suddenly, about something

entirely different, she said:



""I think I must decide ... But I implore you, do

not hurry me.",1
we_044,we,"Without thinking whether it was

permissible or not, whether it was reasonable or absurd, I threw

myself straight to that point. I felt thousands of eyes bulging with horror fixed upon me but that

only added a sort of desperately joyful power to that wild being

with hairy paws which arose in me and ran faster and faster. Two

more steps--she turned around--



I saw a quivering face covered with freckles, red eyebrows.... A rabid, quivering joy took hold of me. I wanted to shout something

like: ""Catch her! Get her, that--"" But I heard only my whisper. A

heavy hand was already upon my shoulder; I was caught and led away. I tried to explain to them:



""But listen, you must understand that I thought that....""



But could I explain even to myself all the sickness which I have

described in these pages?",1
we_045,we,"You see?""



U- glanced at me, then at the number of the stub and again made that

familiar, charmingly innocent movement with which she fixes the fold

of the unif between her knees. ""You look abnormal and ill, dear. Abnormality and illness are the

same thing. And no one would tell you

that, no one!""



That ""No one"" was certainly equivalent to the number on the

stub,--I-330. This thought was confirmed by an ink-blot which

fell close to the figure 330. Is it not painful when the

buds are bursting? And don't you think that spermatozoa are the most

terrible of all microbes? In the widely open cup of the armchair

was I-330. I, on the floor, embracing her limbs, my head on her

lap. Like a crystal I was _dissolving_ in her, in I-330.",1
we_046,we,"RECORD TWENTY-FOUR



  The Limit of the Function

  Easter

  To Cross Out Everything





I am like a motor set in motion at a speed of too many revolutions

per second, the bearings have become too hot and in one more minute

the molten metal will begin to drip and everything will go to the

devil. I pour pailfuls of it, but my

logic merely sizzles on the hot metal and disappears in the air in

the form of vapor. Of course it is clear that in order to establish the true meaning

of a function, one must establish its limit. It is also clear that

yesterday's ""dissolution in the universe"" taken to its limit is

death. For death is exactly the most complete dissolution of the

self in the universe. Hence: L=f(D), love is the function of

death.",1
we_047,we,"That is why I am afraid of I-330; I struggle

against her, I don't want.... But why is it that within me ""I don't

want to"" and ""I want to"" stand side by side? That is the chief

horror of the matter; I continue to long for that happy death of

yesterday. The horror of it is that even now, when I have integrated

the logical function, when it becomes evident that the latter

contains death hidden in it, nevertheless I long for it with my

lips, arms, breast, with every millimeter.... Tomorrow is the Day of Unanimity. She will certainly be there and I

shall see her, though from a distance. That distance will be painful

to me, for I must be, I am inevitably drawn, close to her, so that

her hands, her shoulder, her hair.... I long for even that pain....",1
we_048,we,"At that

moment I was the very same little boy who once wept because of a

tiny ink-stain on his unif, which no one else could see. Even if it

be so, if nobody sees that I am covered with black, ineffaceable

stains, I know it, do I not? I know that there should be no place

for a criminal like me among these frank open faces. What if I

should rush forward and shout out all at once everything about

myself! At least for a second I would

feel myself clear and clean and senseless like that innocent blue

sky.... All eyes were directed upward; in the pure morning blue, still moist

with the tears of night, a small dark spot appeared. Now it was

dark, now bathed in the rays of the sun.",1
we_049,we,"Someone's heels in

the air near my eyes and close to those heels someone's wide-open

mouth tearing itself by an inaudible scream. For some reason this

picture remains particularly distinct in my memory: thousands of

mouths noiselessly yelling as if on the screen of a monstrous

cinema. Also as if on a screen, somewhere below at a distance, for a

second--O-90, pressed against the wall in a passage, her lips white,

defending her abdomen with her crossed arms. She disappeared as if

washed away by a wave, or else I simply forgot her because.... This not on the screen any more but within me, within my compressed

heart, within the rapidly pulsating temples; over my head, somewhat

to the left, R-13 suddenly jumped upon a bench, all sprinkling, red,

rabid. In his arms was I-330, pale, her unif torn from shoulder to

breast, red blood on white.",1
